PRICE,BEDS,BATH,PROPERTYSQFT,TYPE_Condo for sale,TYPE_House for sale,TYPE_Land for sale,TYPE_Multi-family home for sale,TYPE_Townhouse for sale,SUBLOCALITY_Kings County,SUBLOCALITY_Manhattan,SUBLOCALITY_New York,SUBLOCALITY_Queens,SUBLOCALITY_Richmond County,SUBLOCALITY_Staten Island,SUBLOCALITY_The Bronx
2465000,2,2.0,1400.0,False,False,False,False,False,False,False,True,False,False,False,False
1200000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
439000,3,1.0,475.0,False,False,False,False,False,False,False,True,False,False,False,False
975000,2,2.0,930.0,True,False,False,False,False,False,False,False,False,False,False,False
1499000,6,4.0,2184.207862,False,False,False,False,True,True,False,False,False,False,False,False
2550000,8,4.0,3900.0,False,False,False,False,True,True,False,False,False,False,False,False
3200000,6,5.0,5000.0,False,True,False,False,False,False,False,True,False,False,False,False
1999999,4,4.0,2743.0,True,False,False,False,False,False,False,True,False,False,False,False
460000,1,1.0,518.0,True,False,False,False,False,False,False,False,False,False,False,False
1395000,2,2.0,1003.0,True,False,False,False,False,True,False,False,False,False,False,False
290000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1990000,6,5.0,2100.0,False,False,False,True,False,False,False,False,True,False,False,False
2980000,6,3.0,3210.0,False,False,False,False,True,True,False,False,False,False,False,False
3498000,2,2.0,2046.0,False,True,False,False,False,False,False,True,False,False,False,False
2595000,7,6.0,4950.0,False,True,False,False,False,False,False,False,False,True,False,False
3995000,2,2.0,1283.0,True,False,False,False,False,False,False,True,False,False,False,False
589000,3,2.3738608579684373,1560.0,False,False,False,True,False,True,False,False,False,False,False,False
1139000,3,2.0,1800.0,False,False,False,False,False,False,False,False,True,False,False,False
4500000,3,5.0,4725.0,False,False,False,True,False,True,False,False,False,False,False,False
2695000,2,2.0,1927.0,True,False,False,False,False,False,False,False,False,False,False,False
125000,1,1.0,728.0,False,False,False,False,False,False,False,False,False,False,False,True
625000,1,1.0,692.0,True,False,False,False,False,False,False,True,False,False,False,False
775000,4,3.0,2184.207862,False,True,False,False,False,True,False,False,False,False,False,False
635000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
2375000,9,5.0,4164.0,False,False,False,True,False,True,False,False,False,False,False,False
545000,1,1.0,1050.0,False,False,False,False,False,False,False,False,False,False,False,False
599000,1,1.0,935.0,True,False,False,False,False,False,False,False,False,False,False,False
342990,2,1.0,900.0,True,False,False,False,False,False,False,False,False,False,True,False
1500000,2,2.0,1600.0,False,False,False,False,False,False,False,True,False,False,False,False
939000,3,2.0,1700.0,False,True,False,False,False,True,False,False,False,False,False,False
3150000,4,3.0,2263.0,True,False,False,False,False,False,False,True,False,False,False,False
1750000,6,3.0,2146.0,False,False,False,True,False,True,False,False,False,False,False,False
360000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
720000,3,3.0,2200.0,False,True,False,False,False,True,False,False,False,False,False,False
1199999,5,3.0,1728.0,False,True,False,False,False,True,False,False,False,False,False,False
710000,3,2.3738608579684373,1400.0,False,True,False,False,False,False,False,False,True,False,False,False
200000,1,1.0,700.0,False,False,False,False,False,False,False,False,False,False,False,False
699000,2,2.0,1400.0,False,False,False,False,False,False,False,False,False,False,False,False
1199999,5,3.0,1728.0,False,True,False,False,False,True,False,False,False,False,False,False
939000,3,2.0,1700.0,False,True,False,False,False,True,False,False,False,False,False,False
559000,3,2.0,1200.0,False,False,False,False,False,False,False,False,False,False,False,True
1050000,5,4.0,2552.0,False,False,False,True,False,False,False,False,False,True,False,False
2649000,3,3.0,1500.0,True,False,False,False,False,False,False,True,False,False,False,False
614000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
925000,2,2.0,787.0,True,False,False,False,False,False,False,False,True,False,False,False
800000,3,2.0,2184.207862,True,False,False,False,False,False,False,False,True,False,False,False
559000,1,1.0,579.0,True,False,False,False,False,False,False,False,False,False,False,False
999999,1,2.0,807.0,True,False,False,False,False,False,False,True,False,False,False,False
269000,1,1.0,700.0,False,False,False,False,False,False,False,False,False,False,False,False
838000,2,2.0,1054.0,True,False,False,False,False,False,False,False,False,False,False,False
220000,1,1.0,792.0,False,False,False,False,False,False,False,False,True,False,False,False
729000,1,1.0,550.0,True,False,False,False,False,False,False,True,False,False,False,False
2045000,3,2.0,1039.0,True,False,False,False,False,False,False,True,False,False,False,False
749000,2,2.0,1258.0,True,False,False,False,False,False,False,False,True,False,False,False
189000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
250000,1,1.0,800.0,False,False,False,False,False,False,False,True,False,False,False,False
3695000,2,2.0,1978.0,True,False,False,False,False,False,False,True,False,False,False,False
680000,3,2.0,2240.0,False,False,False,True,False,False,False,False,False,True,False,False
2045000,3,2.0,1039.0,True,False,False,False,False,False,False,True,False,False,False,False
1599999,8,4.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
495000,2,1.0,900.0,False,False,False,False,False,False,False,False,False,False,False,False
165000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
950000,2,2.0,1033.0,True,False,False,False,False,False,False,True,False,False,False,False
975000,3,2.0,2184.207862,False,True,False,False,False,True,False,False,False,False,False,False
449000,1,2.0,1074.0,False,False,False,False,False,False,False,False,True,False,False,False
2995000,7,2.3738608579684373,4100.0,False,False,False,False,True,True,False,False,False,False,False,False
325000,1,1.0,775.0,False,False,False,False,False,False,False,False,False,False,False,False
1599000,2,2.0,1094.0,True,False,False,False,False,False,False,True,False,False,False,False
649000,3,2.0,2000.0,False,True,False,False,False,False,False,False,True,False,False,False
1850000,1,1.0,703.0,True,False,False,False,False,False,False,True,False,False,False,False
1395000,1,2.0,1220.0,True,False,False,False,False,False,False,True,False,False,False,False
309000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1499000,8,3.0,2636.0,False,False,False,True,False,True,False,False,False,False,False,False
179000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
849000,3,3.0,1656.0,False,True,False,False,False,True,False,False,False,False,False,False
759000,2,2.0,1230.0,True,False,False,False,False,False,False,False,False,False,False,False
1750000,2,2.0,2184.207862,True,False,False,False,False,False,False,False,False,False,False,False
4995000,3,4.0,2184.0,True,False,False,False,False,False,False,True,False,False,False,False
249000,2,1.0,1000.0,False,False,False,False,False,False,False,False,False,False,False,False
1500000,1,2.0,1218.0,True,False,False,False,False,False,False,False,False,False,False,False
695000,2,1.0,959.0,True,False,False,False,False,False,False,True,False,False,False,False
975000,3,2.0,2184.207862,False,True,False,False,False,True,False,False,False,False,False,False
325000,1,1.0,775.0,False,False,False,False,False,False,False,False,False,False,False,False
15500000,5,6.0,4134.0,True,False,False,False,False,False,False,True,False,False,False,False
649000,3,2.0,2000.0,False,True,False,False,False,False,False,False,True,False,False,False
1995000,2,2.0,1700.0,False,False,False,False,False,False,False,True,False,False,False,False
655000,3,2.0,2184.207862,True,False,False,False,False,False,False,False,True,False,False,False
759000,2,2.0,1230.0,True,False,False,False,False,False,False,False,False,False,False,False
1799000,6,4.0,3300.0,False,False,False,False,True,True,False,False,False,False,False,False
3250000,2,2.0,1509.0,True,False,False,False,False,False,False,True,False,False,False,False
750000,1,1.0,750.0,False,False,False,False,False,False,False,True,False,False,False,False
1495000,5,3.0,2184.207862,False,False,False,False,True,True,False,False,False,False,False,False
658000,1,1.0,2184.207862,True,False,False,False,False,False,False,False,True,False,False,False
395000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1999000,4,2.0,2487.0,False,False,False,False,True,True,False,False,False,False,False,False
3950000,3,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
4395000,5,5.0,3498.0,True,False,False,False,False,False,False,True,False,False,False,False
285000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,True
1290000,6,5.0,2340.0,False,False,False,True,False,False,False,False,True,False,False,False
11250000,5,6.0,4357.0,False,True,False,False,False,False,False,True,False,False,False,False
458000,2,2.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
438000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
949900,3,2.0,1940.0,False,True,False,False,False,True,False,False,False,False,False,False
599000,3,2.0,1232.0,False,True,False,False,False,False,False,False,False,True,False,False
7500000,4,4.0,2811.0,True,False,False,False,False,False,False,True,False,False,False,False
289000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
635000,3,1.0,500.0,False,True,False,False,False,False,False,True,False,False,False,False
1680000,5,2.0,1584.0,False,True,False,False,False,True,False,False,False,False,False,False
1075000,5,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
580000,2,1.0,667.0,True,False,False,False,False,False,False,False,False,False,False,False
8575000,2,2.0,1830.0,True,False,False,False,False,False,False,True,False,False,False,False
2500000,3,4.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
200000,3,2.3738608579684373,2184.207862,True,False,False,False,False,True,False,False,False,False,False,False
2595000,3,4.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
619000,2,2.0,804.0,False,True,False,False,False,False,False,False,False,True,False,False
1200000,3,1.0,500.0,True,False,False,False,False,False,False,True,False,False,False,False
8250000,2,3.0,3000.0,False,False,False,False,False,False,False,True,False,False,False,False
1150000,3,2.0,1600.0,False,True,False,False,False,True,False,False,False,False,False,False
375000,1,1.0,387.0,True,False,False,False,False,False,False,False,False,False,False,False
2488000,2,2.0,1483.0,True,False,False,False,False,False,False,True,False,False,False,False
625000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1510000,5,3.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
4500000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
935000,1,1.0,713.0,True,False,False,False,False,False,False,False,False,False,False,False
604200,5,3.0,2000.0,False,False,False,True,False,True,False,False,False,False,False,False
375000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
339000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1149000,3,1.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
5200000,3,4.0,3400.0,True,False,False,False,False,False,False,True,False,False,False,False
950000,3,2.3738608579684373,2500.0,False,False,False,True,False,False,False,True,False,False,False,False
329000,2,1.0,950.0,False,False,False,False,False,False,False,False,False,False,False,False
279000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
2495000,3,3.0,2500.0,False,False,False,False,False,False,False,True,False,False,False,False
19995000,7,8.0,8900.0,False,False,False,True,False,False,False,True,False,False,False,False
595000,2,2.0,1075.0,False,False,False,False,False,False,False,False,True,False,False,False
850000,3,2.0,1696.0,False,False,False,True,False,False,False,False,False,True,False,False
849990,5,3.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
799000,3,2.0,1184.0,False,False,False,False,True,False,False,False,True,False,False,False
550000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
3200000,3,2.3738608579684373,17000.0,False,False,False,True,False,False,False,False,False,True,False,False
639000,3,1.0,1100.0,False,False,False,False,False,False,False,False,True,False,False,False
849990,5,3.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
2199999,4,2.0,2848.0,False,True,False,False,False,False,False,False,False,True,False,False
950000,9,7.0,3316.0,False,False,False,True,False,False,False,False,False,False,False,True
850000,3,2.0,1696.0,False,False,False,True,False,False,False,False,False,True,False,False
1099500,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
2495000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1500000,3,1.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
720000,2,1.0,970.0,True,False,False,False,False,False,False,False,True,False,False,False
4780000,2,2.0,1882.0,True,False,False,False,False,False,False,True,False,False,False,False
760000,1,1.0,700.0,True,False,False,False,False,False,False,True,False,False,False,False
2350000,2,2.0,1628.0,True,False,False,False,False,False,False,True,False,False,False,False
339999,1,1.0,825.0,False,False,False,False,False,False,False,False,True,False,False,False
220000,1,1.0,900.0,False,False,False,False,False,False,False,False,False,False,False,True
499000,1,1.0,750.0,True,False,False,False,False,False,False,False,True,False,False,False
445000,3,1.0,550.0,False,False,False,False,False,False,False,True,False,False,False,False
299000,1,1.0,700.0,False,False,False,False,False,False,False,False,True,False,False,False
4075000,3,3.0,2150.0,True,False,False,False,False,False,False,True,False,False,False,False
580000,2,2.0,950.0,True,False,False,False,False,False,False,False,True,False,False,False
299900,1,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,True
995000,2,2.0,1015.0,True,False,False,False,False,False,False,True,False,False,False,False
1525000,2,2.0,1329.0,True,False,False,False,False,False,False,False,True,False,False,False
222888,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1995000,3,3.0,1800.0,False,False,False,False,False,False,False,True,False,False,False,False
217000,1,1.0,700.0,False,False,False,False,False,False,False,False,True,False,False,False
468000,1,1.0,500.0,True,False,False,False,False,False,False,False,True,False,False,False
1739888,8,3.0,3375.0,False,False,False,True,False,True,False,False,False,False,False,False
650000,5,2.0,1951.0,False,True,False,False,False,False,False,False,False,False,False,True
2100000,3,8.0,7984.0,False,False,False,True,False,False,False,False,False,False,False,False
7450000,3,2.0,5500.0,False,False,False,False,False,False,False,True,False,False,False,False
295000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
450000,1,1.0,1115.0,False,False,False,False,False,False,False,False,True,False,False,False
995000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
629000,3,2.0,1216.0,False,True,False,False,False,False,False,False,False,True,False,False
235000,1,1.0,660.0,False,False,False,False,False,False,False,False,False,False,False,True
485000,3,1.0,525.0,False,True,False,False,False,False,False,True,False,False,False,False
1588000,2,2.0,1108.0,True,False,False,False,False,False,False,True,False,False,False,False
2695000,2,2.0,1750.0,False,True,False,False,False,False,False,True,False,False,False,False
585000,2,2.0,988.0,True,False,False,False,False,False,False,False,False,False,False,True
1598000,8,5.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
848880,1,1.0,713.0,True,False,False,False,False,False,False,True,False,False,False,False
268000,1,1.0,750.0,False,False,False,False,False,False,False,False,True,False,False,False
3700000,3,3.0,1756.0,True,False,False,False,False,False,False,True,False,False,False,False
1125000,1,1.0,743.0,True,False,False,False,False,False,False,True,False,False,False,False
799000,3,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
1380000,4,2.0,2520.0,False,True,False,False,False,True,False,False,False,False,False,False
990000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
2395000,4,3.0,2155.0,True,False,False,False,False,False,False,False,False,False,False,False
600000,2,2.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,True
745000,3,2.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,True
8525000,4,4.0,2863.0,True,False,False,False,False,False,False,True,False,False,False,False
1229000,6,5.0,2816.0,False,False,False,True,False,False,False,False,False,True,False,False
799000,1,1.0,950.0,False,False,False,False,False,False,False,True,False,False,False,False
1225000,4,4.0,1821.0,False,False,False,False,True,True,False,False,False,False,False,False
240000,1,1.0,800.0,True,False,False,False,False,False,False,False,False,False,True,False
165000,1,1.0,750.0,False,False,False,False,False,False,False,False,False,False,False,True
1285000,4,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
765000,1,2.0,1000.0,False,False,False,False,False,False,False,True,False,False,False,False
309000,2,1.0,862.0,True,False,False,False,False,False,False,False,False,False,False,True
1250000,6,3.0,3496.0,False,False,False,True,False,True,False,False,False,False,False,False
2099000,5,4.0,3200.0,False,False,False,False,True,True,False,False,False,False,False,False
560000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
3795000,3,3.0,1981.0,True,False,False,False,False,False,False,True,False,False,False,False
1229000,6,5.0,2816.0,False,False,False,True,False,False,False,False,False,True,False,False
269500,2,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,True
8525000,4,4.0,2863.0,True,False,False,False,False,False,False,True,False,False,False,False
3275000,3,3.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
3795000,3,3.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
4150000,5,4.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
285000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1249949,4,4.0,2720.0,False,True,False,False,False,False,False,False,False,True,False,False
780000,3,1.0,2184.207862,True,False,False,False,False,False,False,False,False,False,False,False
1075000,2,2.0,1144.0,True,False,False,False,False,False,False,False,False,False,False,False
345000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
4150000,5,4.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1075000,2,2.0,1144.0,True,False,False,False,False,False,False,False,False,False,False,False
345000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
365000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
750000,1,1.0,592.0,True,False,False,False,False,False,False,False,False,False,False,False
1850000,2,2.0,1322.0,True,False,False,False,False,False,False,True,False,False,False,False
1288000,3,2.3738608579684373,1692.0,False,True,False,False,False,True,False,False,False,False,False,False
5250000,3,3.0,2950.0,True,False,False,False,False,False,False,True,False,False,False,False
769000,4,3.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
500000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1375000,8,3.0,3039.0,False,False,False,True,False,False,False,False,False,False,False,True
270000,2,1.0,700.0,False,False,False,False,False,False,False,False,True,False,False,False
1273000,3,3.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
15000000,6,8.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
3585000,3,3.0,2237.0,False,False,False,False,False,False,False,True,False,False,False,False
749999,9,3.0,2184.207862,False,True,False,False,False,False,False,False,False,False,False,True
499000,3,2.0,1024.0,False,True,False,False,False,False,False,False,False,True,False,False
595000,1,1.0,556.0,True,False,False,False,False,False,False,False,False,False,False,False
5000000,3,3.0,1845.0,False,False,False,True,False,False,False,True,False,False,False,False
1495000,6,2.0,2184.207862,False,False,False,False,True,False,False,False,True,False,False,False
2995000,2,2.0,1784.0,True,False,False,False,False,False,False,True,False,False,False,False
469900,3,2.0,1200.0,False,False,False,False,False,False,False,False,False,False,False,True
1995000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
159999,1,1.0,650.0,False,False,False,False,False,False,False,False,False,False,False,True
758000,4,2.0,1216.0,False,True,False,False,False,True,False,False,False,False,False,False
599999,2,2.0,1048.0,False,True,False,False,False,False,False,False,False,False,False,True
749000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
2100000,8,4.0,3750.0,False,False,False,True,False,True,False,False,False,False,False,False
32000000,4,6.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
620000,3,2.0,1280.0,False,True,False,False,False,False,False,False,True,False,False,False
849000,3,2.0,1890.0,False,True,False,False,False,False,False,False,False,False,False,True
469900,3,2.0,1200.0,False,False,False,False,False,False,False,False,False,False,False,True
1995000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
3250000,3,3.0,2610.0,False,False,False,False,False,False,False,True,False,False,False,False
338000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
3400000,3,8.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
1575000,2,2.0,1157.0,False,False,False,False,False,False,False,True,False,False,False,False
259000,1,1.0,570.0,False,False,False,False,False,False,False,False,False,False,False,False
2300000,6,4.0,3850.0,False,True,False,False,False,True,False,False,False,False,False,False
975000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
879000,4,3.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
950000,2,1.0,775.0,False,False,False,False,False,False,False,True,False,False,False,False
749999,3,3.0,1602.0,True,False,False,False,False,False,False,False,False,False,False,False
639000,3,1.0,1050.0,False,False,False,False,False,False,False,False,True,False,False,False
2300000,3,3.0,1700.0,True,False,False,False,False,False,False,True,False,False,False,False
289000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1180000,4,3.0,1528.0,False,False,False,True,False,True,False,False,False,False,False,False
6750000,2,2.0,2320.0,True,False,False,False,False,False,False,True,False,False,False,False
499000,3,2.0,1890.0,False,False,False,False,True,False,False,False,False,True,False,False
799000,1,1.0,2184.207862,True,False,False,False,False,False,False,True,False,False,False,False
600000,1,1.0,750.0,False,False,False,False,False,False,False,True,False,False,False,False
699000,4,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
1578000,5,3.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
849000,4,3.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
4275000,2,2.0,2184.207862,True,False,False,False,False,False,False,True,False,False,False,False
1550000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
489000,7,3.0,2500.0,False,True,False,False,False,False,False,False,False,False,False,True
499000,3,2.0,1890.0,False,False,False,False,True,False,False,False,False,True,False,False
799000,1,1.0,2184.207862,True,False,False,False,False,False,False,True,False,False,False,False
600000,1,1.0,750.0,False,False,False,False,False,False,False,True,False,False,False,False
6700000,3,3.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
319000,1,1.0,750.0,False,False,False,False,False,False,False,False,False,False,False,False
520000,1,1.0,730.0,False,False,False,False,False,False,False,True,False,False,False,False
715000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
689000,1,1.0,1000.0,False,False,False,False,False,False,False,True,False,False,False,False
5750000,3,3.0,3700.0,True,False,False,False,False,False,False,True,False,False,False,False
885000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
899000,4,2.0,1400.0,False,True,False,False,False,False,False,False,True,False,False,False
1250000,2,3.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
580000,1,2.3738608579684373,2184.207862,True,False,False,False,False,False,False,False,True,False,False,False
1825000,3,2.0,1500.0,False,False,False,False,False,False,False,True,False,False,False,False
1175000,7,2.3738608579684373,2184.207862,False,True,False,False,False,True,False,False,False,False,False,False
232000,1,1.0,750.0,False,False,False,False,False,False,False,False,True,False,False,False
1100000,2,1.0,988.0,True,False,False,False,False,False,False,True,False,False,False,False
1695000,6,4.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
300000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,True
4999000,2,2.0,1666.0,True,False,False,False,False,False,False,True,False,False,False,False
1690000,7,7.0,4600.0,False,False,False,True,False,False,False,False,True,False,False,False
849999,4,2.0,2217.0,False,False,False,True,False,True,False,False,False,False,False,False
1695000,3,2.0,1827.0,True,False,False,False,False,False,False,False,False,False,False,False
3900000,4,4.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
669000,2,1.0,2675.0,False,False,False,True,False,False,False,False,False,True,False,False
350000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
875000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
489000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
2800000,3,2.0,1687.0,True,False,False,False,False,False,False,True,False,False,False,False
675000,3,2.3738608579684373,2184.207862,False,False,True,False,False,True,False,False,False,False,False,False
459000,1,1.0,548.0,True,False,False,False,False,False,False,False,False,False,False,False
899000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
13650000,6,2.0,6800.0,False,False,False,False,True,False,False,True,False,False,False,False
21000000,5,2.3738608579684373,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
15900000,4,4.0,3698.0,True,False,False,False,False,False,False,True,False,False,False,False
4995000,3,4.0,1960.0,True,False,False,False,False,False,False,True,False,False,False,False
2250000,3,1.0,1710.0,True,False,False,False,False,False,False,True,False,False,False,False
989000,3,1.0,930.0,True,False,False,False,False,False,False,False,False,False,False,False
309999,1,1.0,650.0,False,False,False,False,False,False,False,False,True,False,False,False
4880000,3,3.0,2130.0,True,False,False,False,False,False,False,True,False,False,False,False
600000,1,1.0,830.0,True,False,False,False,False,False,False,False,True,False,False,False
5400000,3,4.0,2515.0,True,False,False,False,False,False,False,True,False,False,False,False
265000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,True
240000,1,1.0,750.0,False,False,False,False,False,False,False,False,True,False,False,False
1790000,4,5.0,2736.0,False,False,False,False,True,False,False,False,True,False,False,False
225000,1,1.0,622.0,False,False,False,False,False,False,False,False,False,False,False,False
1299000,6,2.3738608579684373,3733.0,False,False,False,True,False,False,False,False,False,True,False,False
1625000,1,2.0,995.0,True,False,False,False,False,False,False,True,False,False,False,False
420000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
385000,2,1.0,910.0,True,False,False,False,False,False,False,False,False,False,True,False
2720000,8,4.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
1396000,4,4.0,2444.0,False,True,False,False,False,False,False,False,False,True,False,False
1195000,3,3.0,2400.0,False,False,False,True,False,True,False,False,False,False,False,False
620000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
300000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
539000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
599000,1,2.0,1025.0,False,False,False,False,False,False,False,True,False,False,False,False
5200000,2,3.0,1394.0,True,False,False,False,False,False,True,False,False,False,False,False
650000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
5600000,5,4.0,3200.0,False,False,False,False,False,False,False,True,False,False,False,False
1950000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
729888,2,2.0,1600.0,False,False,False,False,False,False,False,False,True,False,False,False
2225000,7,5.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
890000,6,5.0,2184.207862,False,False,False,True,False,False,False,False,False,False,False,True
949000,4,2.0,2172.0,False,True,False,False,False,True,False,False,False,False,False,False
650000,3,2.0,1500.0,False,True,False,False,False,False,False,False,False,True,False,False
16500000,5,6.0,5129.0,False,False,False,False,True,False,False,True,False,False,False,False
579999,3,2.0,1152.0,False,True,False,False,False,False,False,False,False,True,False,False
1499000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,False,False,False,False
535000,3,2.0,1350.0,False,False,False,False,False,False,False,False,True,False,False,False
1250000,2,2.0,1500.0,False,False,False,False,False,False,False,True,False,False,False,False
1388000,4,2.0,2520.0,False,False,False,True,False,True,False,False,False,False,False,False
845000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
550000,1,1.0,712.0,True,False,False,False,False,False,False,False,True,False,False,False
2599000,3,6.0,4662.0,False,False,False,True,False,True,False,False,False,False,False,False
498000,2,2.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
840000,3,2.0,1675.0,False,True,False,False,False,False,False,False,False,False,False,True
1250000,2,2.0,1500.0,False,False,False,False,False,False,False,True,False,False,False,False
845000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
890000,6,5.0,2184.207862,False,False,False,True,False,False,False,False,False,False,False,True
949000,4,2.0,2172.0,False,True,False,False,False,True,False,False,False,False,False,False
2800000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
699000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
4995000,3,4.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
2800000,3,3.0,3341.0,True,False,False,False,False,False,False,False,False,False,False,False
